IMAGE_NAME,TFS,LOSS,M_LOSS,LOSS_NOT_AUG_BEF,LOSS_NOT_AUG_AFTER
"('leucoplasias/3.png',)","(""'RandomRotate90'-'Solarize'-'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'"",)",1.1230387687683105,1.1230387687683105,1.1445661783218384,0.791297435760498
"('leucoplasias/29.png',)","(""'HorizontalFlip'-'Transpose'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomGamma'-'RandomResizedCrop'"",)",1.334483027458191,1.2287608981132507,0.88080233335495,0.8682627081871033
"('carcinomas/1.png',)","(""'VerticalFlip'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'ElasticTransform'-'GaussNoise'-'RandomResizedCrop'"",)",2.483945608139038,1.64715580145518,2.2116007804870605,2.1300761699676514
"('carcinomas/23.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Posterize'-'GridDistortion'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.0753107070922852,1.5041945278644562,2.0207879543304443,1.8455908298492432
"('leucoplasias/57.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Solarize'-'ISONoise'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.0083279609680176,1.4050212144851684,0.9191040992736816,0.8428919315338135
"('carcinomas/76.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'GaussNoise'"",)",1.6634119749069214,1.4480863412221272,2.188399314880371,1.472967267036438
"('carcinomas/71.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'"",)",1.675724744796753,1.4806061131613595,1.7665997743606567,1.2968109846115112
"('carcinomas/55.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomBrightness'-'GaussNoise'"",)",0.8778640627861023,1.4052633568644524,1.090524673461914,1.0185039043426514
"('carcinomas/41.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'OpticalDistortion'-'RandomContrast'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.2138774394989014,1.3839982549349468,1.2520596981048584,1.1174936294555664
"('carcinomas/13.png',)","(""'VerticalFlip'-'RandomRotate90'-'ISONoise'-'Equalize'-'GridDistortion'-'RandomResizedCrop'"",)",1.0743674039840698,1.353035169839859,0.9376844763755798,0.820328950881958
"('carcinomas/57.png',)","(""'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomContrast'"",)",0.8588469624519348,1.3081089691682295,0.8732949495315552,0.8935770988464355
"('leucoplasias/17.png',)","(""'HorizontalFlip'-'Transpose'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.7330613136291504,1.343521664539973,1.1448354721069336,1.5423266887664795
"('leucoplasias/13.png',)","(""'Transpose'-'Solarize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.8389097452163696,1.3816284399766188,1.2229738235473633,1.7243798971176147
"('carcinomas/27.png',)","(""'VerticalFlip'-'Transpose'-'Solarize'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomResizedCrop'"",)",0.8407973647117615,1.3429976488862718,0.8458558320999146,0.9355606436729431
"('carcinomas/50.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Solarize'-'Equalize'-'OpticalDistortion'-'RandomContrast'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",0.6632347106933594,1.2976801196734111,0.7168334126472473,0.7723416686058044
"('leucoplasias/43.png',)","(""'Solarize'-'ISONoise'-'ElasticTransform'-'RandomContrast'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",1.3837859630584717,1.3030617348849773,1.5840719938278198,1.6437301635742188
"('carcinomas/28.png',)","(""'Transpose'-'Solarize'-'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomGamma'-'GaussNoise'"",)",0.7507820129394531,1.2705746924175936,0.7417939305305481,0.7700138092041016
"('leucoplasias/2.png',)","(""'HorizontalFlip'-'Equalize'-'OpticalDistortion'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.8295360803604126,1.3016281028588612,2.02256441116333,2.0281665325164795
"('carcinomas/15.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'GaussianBlur'-'RandomResizedCrop'"",)",0.5407056212425232,1.2615795511948436,0.6509678363800049,0.6218108534812927
"('leucoplasias/14.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'OpticalDistortion'-'RandomBrightness'-'GaussNoise'"",)",3.686021566390991,1.3828016519546509,2.352468490600586,2.2932307720184326
"('leucoplasias/27.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Solarize'-'Equalize'-'OpticalDistortion'-'RandomContrast'-'GaussianBlur'-'RandomResizedCrop'"",)",4.939083576202393,1.5521484102521623,3.3507094383239746,3.312230110168457
"('carcinomas/38.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Equalize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",0.5707550048828125,1.50753961909901,0.6535858511924744,0.6263967156410217
"('leucoplasias/55.png',)","(""'HorizontalFlip'-'Solarize'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.6774263381958008,1.514925998190175,1.834581732749939,1.9020479917526245
"('leucoplasias/47.png',)","(""'VerticalFlip'-'RandomRotate90'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomGamma'-'GaussianBlur'"",)",3.906447649002075,1.6145727336406708,4.258974552154541,3.4520645141601562
"('carcinomas/9.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Equalize'-'GridDistortion'-'RandomGamma'-'RandomResizedCrop'"",)",0.6564551591873169,1.5762480306625366,1.1235090494155884,0.9718589186668396
"('carcinomas/45.png',)","(""'VerticalFlip'-'Equalize'-'RandomContrast'-'RandomBrightness'-'GaussianBlur'-'RandomResizedCrop'"",)",0.7503455281257629,1.5444825497957377,0.6226409673690796,0.6142072677612305
"('leucoplasias/18.png',)","(""'HorizontalFlip'-'ISONoise'-'Equalize'-'Posterize'-'RandomContrast'-'GaussNoise'-'RandomResizedCrop'"",)",1.650403618812561,1.5484055523519162,1.3965332508087158,1.1550973653793335
"('carcinomas/4.png',)","(""'RandomRotate90'-'Transpose'-'OpticalDistortion'-'RandomGamma'-'GaussNoise'-'RandomResizedCrop'"",)",0.5780280828475952,1.5137492141553335,0.7301257848739624,0.847315788269043
"('leucoplasias/48.png',)","(""'RandomRotate90'-'Transpose'-'Posterize'-'ElasticTransform'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",3.1094484329223633,1.5687733251473,1.6065229177474976,1.390699863433838
"('carcinomas/67.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'ISONoise'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.230076789855957,1.5574834406375886,1.150768756866455,1.1896083354949951
"('carcinomas/35.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomContrast'-'RandomGamma'-'RandomResizedCrop'"",)",1.1298291683197021,1.5436881415305599,1.1586922407150269,1.0054645538330078
"('carcinomas/14.png',)","(""'Solarize'-'RandomBrightness'-'RandomResizedCrop'"",)",1.2383670806884766,1.5341468583792448,0.8740114569664001,1.0801348686218262
"('carcinomas/7.png',)","(""'RandomRotate90'-'Transpose'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",0.774107813835144,1.5111153721809387,1.1732639074325562,1.1511238813400269
"('leucoplasias/6.png',)","(""'HorizontalFlip'-'Equalize'-'Posterize'-'OpticalDistortion'-'GaussNoise'-'GaussianBlur'"",)",1.1752835512161255,1.5012379656819737,1.3816195726394653,0.9252027273178101
"('leucoplasias/67.png',)","(""'VerticalFlip'-'Solarize'-'ISONoise'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.2364187240600586,1.4936717016356331,1.210012435913086,1.0917882919311523
"('leucoplasias/53.png',)","(""'VerticalFlip'-'ISONoise'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.21563720703125,1.485948521229956,0.8007140159606934,0.8454237580299377
"('leucoplasias/35.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Transpose'-'Equalize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",0.8333792090415955,1.4683115127924327,1.015826940536499,1.2605537176132202
"('carcinomas/26.png',)","(""'VerticalFlip'-'RandomRotate90'-'ISONoise'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomResizedCrop'"",)",1.6598193645477295,1.4733511931017826,1.3227496147155762,1.487714409828186
"('carcinomas/30.png',)","(""'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'GridDistortion'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.629365086555481,1.477351549344185,1.541829228401184,1.416265606880188
"('leucoplasias/59.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Posterize'-'OpticalDistortion'"",)",1.1475906372070312,1.4691075265407563,0.9583141207695007,1.044360876083374
"('leucoplasias/4.png',)","(""'HorizontalFlip'-'Solarize'-'ISONoise'-'Equalize'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",1.0584135055541992,1.4590905991996206,1.217118263244629,1.1489648818969727
"('leucoplasias/1.png',)","(""'RandomRotate90'-'Transpose'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.2174702882766724,1.4533377346538363,1.040505051612854,0.9431225061416626
"('leucoplasias/8.png',)","(""'HorizontalFlip'-'VerticalFlip'-'ISONoise'-'Posterize'-'ElasticTransform'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.1507827043533325,1.4463015711584757,1.226009726524353,1.091286063194275
"('carcinomas/69.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Solarize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",1.550455927848816,1.4486687156287106,1.5409024953842163,1.1748385429382324
"('leucoplasias/10.png',)","(""'VerticalFlip'-'Transpose'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'"",)",1.0395994186401367,1.4395782868067424,1.2400710582733154,1.2105966806411743
"('carcinomas/54.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Solarize'-'ISONoise'-'Equalize'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.9009983539581299,1.4496091578317725,1.3961490392684937,1.9371296167373657
"('carcinomas/33.png',)","(""'HorizontalFlip'-'RandomRotate90'-'OpticalDistortion'-'RandomGamma'-'GaussianBlur'"",)",1.3157049417495728,1.446760131957683,1.6965006589889526,1.75818932056427
"('carcinomas/77.png',)","(""'HorizontalFlip'-'Transpose'-'Solarize'-'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'GaussNoise'-'RandomResizedCrop'"",)",1.204913854598999,1.4417216678460438,0.9232677221298218,1.1593148708343506
"('leucoplasias/62.png',)","(""'Transpose'-'Solarize'-'OpticalDistortion'-'GaussianBlur'"",)",0.7719008326530457,1.4280518548829215,0.8255379796028137,0.9444526433944702
"('carcinomas/11.png',)","(""'Transpose'-'Solarize'-'ISONoise'-'ElasticTransform'-'RandomBrightness'-'GaussianBlur'"",)",0.7568126320838928,1.414627070426941,0.8858831524848938,1.011237382888794
"('carcinomas/2.png',)","(""'RandomRotate90'-'Solarize'-'ISONoise'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",0.9841933846473694,1.4061871942351847,1.923458218574524,2.0530495643615723
"('leucoplasias/68.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Solarize'-'ISONoise'-'Equalize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",1.8091256618499756,1.4139360109200845,1.3881680965423584,1.578526258468628
"('leucoplasias/61.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Equalize'-'OpticalDistortion'"",)",0.9262064695358276,1.404733566743023,0.9738871455192566,0.8657622933387756
"('leucoplasias/51.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Solarize'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'"",)",1.396066427230835,1.404573064159464,1.6887831687927246,1.2511264085769653
"('carcinomas/63.png',)","(""'RandomRotate90'-'Solarize'-'Equalize'-'Posterize'-'GridDistortion'-'RandomGamma'-'GaussNoise'"",)",1.4182820320129395,1.4048223181204362,2.4808449745178223,1.4728714227676392
"('carcinomas/75.png',)","(""'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'ElasticTransform'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'"",)",0.6533136367797852,1.3914025202393532,0.71375572681427,0.7040657997131348
"('carcinomas/66.png',)","(""'Transpose'-'Equalize'-'ElasticTransform'-'RandomGamma'-'RandomResizedCrop'"",)",0.8333149552345276,1.381611510326988,0.7614732980728149,0.6591478586196899
"('leucoplasias/23.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'Posterize'-'GridDistortion'-'RandomBrightness'-'GaussianBlur'"",)",0.7279368042945862,1.370341256774705,1.0748976469039917,1.0765366554260254
"('leucoplasias/65.png',)","(""'Solarize'-'ISONoise'-'Posterize'-'GridDistortion'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",1.7861992120742798,1.3773896966950367,2.400729179382324,2.07415509223938
"('carcinomas/61.png',)","(""'HorizontalFlip'-'Solarize'-'ISONoise'-'Posterize'-'RandomContrast'-'RandomGamma'-'RandomResizedCrop'"",)",0.7788140177726746,1.367413435379664,0.7599155902862549,0.7548321485519409
"('carcinomas/44.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Solarize'-'ElasticTransform'-'GaussNoise'-'GaussianBlur'"",)",0.6993491649627686,1.3564615620941411,0.6849598288536072,0.7336413860321045
"('carcinomas/48.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'GaussNoise'"",)",0.656318187713623,1.3451689270234877,0.8786758184432983,0.8483154773712158
"('carcinomas/12.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'GaussianBlur'"",)",1.1420047283172607,1.3419440984725952,0.8024600148200989,0.8456069231033325
"('leucoplasias/31.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'Equalize'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'RandomGamma'"",)",1.1922919750213623,1.3396057840436697,1.2367030382156372,1.250733733177185
"('carcinomas/56.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Posterize'-'ElasticTransform'-'RandomContrast'-'RandomGamma'-'GaussianBlur'"",)",0.8705270886421204,1.3323891887297996,0.7830492854118347,0.7166802883148193
"('leucoplasias/49.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'ISONoise'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",1.1989693641662598,1.3303676762364127,1.068665862083435,1.2141951322555542
"('carcinomas/60.png',)","(""'HorizontalFlip'-'Solarize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomResizedCrop'"",)",0.7717564702033997,1.3220301955493527,1.138832688331604,1.2036433219909668
"('carcinomas/65.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Solarize'-'ISONoise'-'Equalize'-'ElasticTransform'-'RandomContrast'-'RandomGamma'-'GaussNoise'"",)",0.8036594986915588,1.3144070970661499,0.73026043176651,0.5266790986061096
"('carcinomas/72.png',)","(""'Equalize'-'Posterize'-'ElasticTransform'-'RandomContrast'-'GaussNoise'-'RandomResizedCrop'"",)",0.6422197818756104,1.304665251918461,0.7458707690238953,0.7106176614761353
"('leucoplasias/64.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Equalize'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",2.142507314682007,1.3166344242436545,1.736169457435608,2.441162586212158
"('leucoplasias/69.png',)","(""'Transpose'-'Equalize'-'Posterize'-'GridDistortion'-'RandomContrast'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",2.405646562576294,1.3319726233751001,2.415008306503296,2.0432236194610596
"('carcinomas/51.png',)","(""'HorizontalFlip'-'Transpose'-'Solarize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",0.8693332672119141,1.3255470767617226,0.718116044998169,0.7970624566078186
"('leucoplasias/41.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Equalize'-'GridDistortion'-'RandomContrast'"",)",1.8957419395446777,1.3333579652929959,1.6445014476776123,1.6096503734588623
"('carcinomas/74.png',)","(""'HorizontalFlip'-'ISONoise'-'Equalize'-'ElasticTransform'-'RandomGamma'"",)",0.6347720623016357,1.3239176152525722,0.7185367345809937,0.7865643501281738
"('carcinomas/8.png',)","(""'Transpose'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'RandomResizedCrop'"",)",1.1771527528762817,1.3219607504208883,1.3997691869735718,1.0797138214111328
"('carcinomas/68.png',)","(""'VerticalFlip'-'RandomRotate90'-'Solarize'-'Equalize'-'Posterize'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",0.7544248104095459,1.3144931722628443,1.3176063299179077,1.2333341836929321
"('carcinomas/37.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Solarize'-'Equalize'-'Posterize'-'ElasticTransform'-'RandomContrast'-'GaussianBlur'"",)",0.9160122275352478,1.3093180950585899,1.0852628946304321,1.1263059377670288
"('carcinomas/34.png',)","(""'Solarize'-'ISONoise'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",0.8849411010742188,1.3038773643664825,1.5617773532867432,1.1484782695770264
"('carcinomas/64.png',)","(""'RandomRotate90'-'Solarize'-'ISONoise'-'Equalize'-'GridDistortion'-'GaussNoise'"",)",0.7347208261489868,1.296672851224489,1.003265142440796,1.0904422998428345
"('leucoplasias/38.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'ISONoise'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.961999535560608,1.3049894347786903,1.301614761352539,1.4219980239868164
"('leucoplasias/20.png',)","(""'HorizontalFlip'-'RandomRotate90'-'ISONoise'-'Equalize'-'RandomContrast'"",)",1.429681658744812,1.3065288449511117,1.618700623512268,1.2118785381317139
"('carcinomas/21.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'GridDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",0.6777014136314392,1.298860217739896,1.16185462474823,1.182337760925293
"('carcinomas/39.png',)","(""'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'ElasticTransform'-'RandomContrast'-'RandomResizedCrop'"",)",1.1279877424240112,1.296801513218018,1.0700782537460327,0.8931230902671814
"('carcinomas/16.png',)","(""'HorizontalFlip'-'VerticalFlip'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomGamma'-'GaussianBlur'-'RandomResizedCrop'"",)",0.8576972484588623,1.2915740814946948,1.3406505584716797,1.5412856340408325
"('carcinomas/58.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Posterize'-'ElasticTransform'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.0696731805801392,1.2889634826604057,0.7888575196266174,0.6571432948112488
"('leucoplasias/22.png',)","(""'HorizontalFlip'-'Transpose'-'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.4950761795043945,1.2913601419260337,1.781556248664856,2.051023244857788
"('carcinomas/19.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'ISONoise'-'Posterize'-'GridDistortion'-'RandomContrast'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",0.924246072769165,1.2871404399817017,1.1152870655059814,1.203562617301941
"('carcinomas/24.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'Posterize'-'ElasticTransform'-'RandomBrightness'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",1.3593019247055054,1.2879604568535632,1.2317960262298584,1.0055532455444336
"('carcinomas/3.png',)","(""'VerticalFlip'-'Transpose'-'Solarize'-'ISONoise'-'OpticalDistortion'-'RandomContrast'-'GaussNoise'-'GaussianBlur'"",)",0.7479048371315002,1.2818924161825287,1.0168520212173462,1.1892023086547852
"('carcinomas/59.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'Equalize'-'Posterize'-'RandomContrast'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",0.9354161024093628,1.2780426793628268,0.7537124156951904,0.7655074596405029
"('carcinomas/46.png',)","(""'VerticalFlip'-'Transpose'-'Solarize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'"",)",1.3633533716201782,1.278980159497523,1.4354991912841797,1.2112131118774414
"('leucoplasias/40.png',)","(""'VerticalFlip'-'ISONoise'-'Posterize'-'GridDistortion'-'RandomBrightness'"",)",1.337502360343933,1.2796162703762883,1.5002949237823486,1.5934011936187744
"('carcinomas/20.png',)","(""'HorizontalFlip'-'GridDistortion'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'"",)",0.5154722929000854,1.271399668467942,0.6134882569313049,0.6557682156562805
"('leucoplasias/26.png',)","(""'Solarize'-'ISONoise'-'RandomContrast'-'RandomGamma'"",)",1.1479312181472778,1.2700861743155947,1.024780511856079,1.1146551370620728
"('leucoplasias/7.png',)","(""'Equalize'-'Posterize'-'ElasticTransform'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",0.8189107775688171,1.2653369596129969,0.7595615983009338,0.9200628399848938
"('leucoplasias/66.png',)","(""'VerticalFlip'-'Transpose'-'ISONoise'-'Equalize'-'GridDistortion'-'RandomGamma'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.41034734249115,1.2668474844346445,1.5224300622940063,1.6795580387115479
"('leucoplasias/56.png',)","(""'HorizontalFlip'-'Transpose'-'ISONoise'-'Equalize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.1543463468551636,1.265687678892588,1.2268341779708862,1.3355591297149658
"('carcinomas/17.png',)","(""'HorizontalFlip'-'Solarize'-'ISONoise'-'Equalize'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'RandomResizedCrop'"",)",1.4252196550369263,1.2673155562001832,1.172326683998108,1.4046379327774048
"('leucoplasias/25.png',)","(""'VerticalFlip'-'RandomRotate90'-'Transpose'-'Solarize'-'OpticalDistortion'-'RandomGamma'-'GaussNoise'-'GaussianBlur'"",)",1.023337483406067,1.2648511312224648,0.9454110264778137,0.8776304125785828
"('leucoplasias/19.png',)","(""'HorizontalFlip'-'Solarize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'RandomGamma'"",)",1.1163175106048584,1.2633657950162887,1.1571556329727173,0.9788236021995544
"('leucoplasias/45.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'Transpose'-'Equalize'-'Posterize'-'OpticalDistortion'-'GaussianBlur'"",)",1.110670804977417,1.2618539634317454,0.8793710470199585,0.7495037913322449
"('leucoplasias/30.png',)","(""'RandomRotate90'-'Transpose'-'Equalize'-'GridDistortion'-'RandomContrast'-'RandomBrightness'-'RandomResizedCrop'"",)",0.7744649648666382,1.2570756399164014,0.8432436585426331,0.725063681602478
"('carcinomas/42.png',)","(""'Equalize'-'Posterize'-'OpticalDistortion'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'RandomResizedCrop'"",)",1.0285475254058838,1.2548569203580466,0.9341388940811157,0.7444614768028259
"('leucoplasias/36.png',)","(""'HorizontalFlip'-'Transpose'-'Solarize'-'Equalize'-'Posterize'-'GridDistortion'-'RandomContrast'-'RandomBrightness'-'GaussNoise'-'GaussianBlur'"",)",0.8852104544639587,1.2513026274167574,1.1246552467346191,0.9447316527366638
"('leucoplasias/46.png',)","(""'HorizontalFlip'-'Transpose'-'Solarize'-'ISONoise'-'Equalize'-'GridDistortion'-'RandomBrightness'-'GaussNoise'"",)",0.948253333568573,1.2484164436658223,1.3991358280181885,1.2956819534301758
"('carcinomas/62.png',)","(""'HorizontalFlip'-'Transpose'-'Solarize'-'ISONoise'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'RandomGamma'-'GaussNoise'"",)",1.6734709739685059,1.2524263920649044,1.5634145736694336,1.410449504852295
"('carcinomas/18.png',)","(""'HorizontalFlip'-'RandomRotate90'-'Solarize'-'OpticalDistortion'-'RandomContrast'-'GaussNoise'-'GaussianBlur'-'RandomResizedCrop'"",)",1.2098320722579956,1.2520283143096995,1.2617483139038086,1.2896414995193481
"('carcinomas/22.png',)","(""'HorizontalFlip'-'VerticalFlip'-'RandomRotate90'-'ISONoise'-'Equalize'-'Posterize'-'OpticalDistortion'-'RandomBrightness'-'GaussNoise'"",)",1.2949514389038086,1.252425750648534,1.6893692016601562,1.4020791053771973
"('carcinomas/31.png',)","(""'VerticalFlip'-'Transpose'-'ElasticTransform'-'RandomContrast'-'RandomBrightness'-'RandomGamma'"",)",0.7757832407951355,1.2480528835856586,1.2733548879623413,1.0551297664642334
